country,region,development,energy,energy_type,group,energy_group,etf,etf_proxy,marketScore,market_score,policyScore,policy_score,macroScore,macro_score,totalScore,total_score,riskLabel,risk_label,alpha,beta,annualized_volatility,gdp,gdp_growth,inflation,debt,debt_to_gdp,fx,fx_volatility,policy_stability,keywords,policy_keywords,news_article_count,macro_source,market_source,policy_source,llm_source,marketWeight,policyWeight,macroWeight,countrySpecificRiskScore,mainRiskDriver,riskDifference,expected_annual_return,estimated_sigma,probPositive,prob5,prob8,prob10,downsideProbability,growth_coefficient,stability_coefficient,risk_coefficient,volatility_coefficient,probability_model_source,llm_interpretation,llm_status,ai,ai_interpretation
Philippines,Asia,Emerging,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,40.92,40.92,25.89,25.89,47.47,47.47,Medium,Medium,0.01085,-0.035,0.2125,5.692,5.692,3.2126,43.4263,43.4263,5.4951,5.4951,34.517,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1804,0.5152,0.3044,41.33,Policy Risk,-6.14,13.06,0.3756,63.6,58.5,55.4,53.3,36.4,0.5944,0.1151,0.0682,0.2308,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Philippines,Asia,Emerging,Oil,Oil,Fossil,Fossil,XLE,XLE,70.11,70.11,40.76,40.76,25.89,25.89,48.04,48.04,Medium,Medium,0.01085,-0.035,0.2125,5.692,5.692,3.2126,43.4263,43.4263,5.4951,5.4951,34.517,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1805,0.515,0.3045,41.53,Policy Risk,-6.51,12.59,0.3772,63.1,58.0,54.8,52.7,36.9,0.5944,0.1151,0.0688,0.2308,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Philippines,Asia,Emerging,Coal,Coal,Fossil,Fossil,XLE,XLE,69.01,69.01,47.8,47.8,25.89,25.89,49.71,49.71,Medium,Medium,0.01085,-0.035,0.2125,5.692,5.692,3.2126,43.4263,43.4263,5.4951,5.4951,34.517,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1764,0.526,0.2976,45.02,Policy Risk,-4.69,11.99,0.382,62.3,57.3,54.2,52.1,37.7,0.5944,0.1151,0.0707,0.2308,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Philippines,Asia,Emerging,Green Hydrogen,Green Hydrogen,Low Carbon,Low Carbon,ICLN,ICLN,73.86,73.86,42.72,42.72,25.89,25.89,50.13,50.13,Medium,Medium,0.00999,0.788,0.2065,5.692,5.692,3.2126,43.4263,43.4263,5.4951,5.4951,34.517,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2083,0.4998,0.2919,44.29,Policy Risk,-5.84,12.83,0.3772,63.3,58.2,55.1,53.0,36.7,0.5944,0.1151,0.0711,0.2248,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Philippines,Asia,Emerging,Battery Storage,Battery Storage,Grid Tech,Grid Tech,LIT,LIT,87.3,87.3,39.52,39.52,25.89,25.89,54.54,54.54,Medium,Medium,0.02258,1.183,0.2638,5.692,5.692,3.2126,43.4263,43.4263,5.4951,5.4951,34.517,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2323,0.481,0.2867,46.71,Market Risk,-7.83,27.23,0.4471,72.9,69.0,66.6,65.0,27.1,0.5944,0.1151,0.076,0.2821,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Philippines,Asia,Emerging,Transmission Grid,Transmission Grid,Grid Tech,Grid Tech,ICLN,ICLN,73.2,73.2,40.72,40.72,25.89,25.89,49.26,49.26,Medium,Medium,0.00999,0.788,0.2065,5.692,5.692,3.2126,43.4263,43.4263,5.4951,5.4951,34.517,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2097,0.4966,0.2937,43.18,Policy Risk,-6.08,12.66,0.3747,63.2,58.1,54.9,52.8,36.8,0.5944,0.1151,0.0702,0.2248,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Philippines,Asia,Emerging,Carbon Capture,Carbon Capture,Transition,Transition,ICLN,ICLN,78.26,78.26,44.12,44.12,25.89,25.89,52.31,52.31,Medium,Medium,0.00999,0.788,0.2065,5.692,5.692,3.2126,43.4263,43.4263,5.4951,5.4951,34.517,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2074,0.502,0.2906,45.9,Policy Risk,-6.41,12.0,0.3834,62.3,57.2,54.1,52.1,37.7,0.5944,0.1151,0.0736,0.2248,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Philippines,Asia,Emerging,Energy Efficiency,Energy Efficiency,Demand Tech,Demand Tech,ICLN,ICLN,71.66,71.66,35.76,35.76,25.89,25.89,47.16,47.16,Medium,Medium,0.00999,0.788,0.2065,5.692,5.692,3.2126,43.4263,43.4263,5.4951,5.4951,34.517,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.213,0.4885,0.2984,40.46,Policy Risk,-6.7,13.12,0.3687,63.9,58.7,55.5,53.4,36.1,0.5944,0.1151,0.0678,0.2248,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Solar PV,Solar PV,Renewable,Renewable,TAN,TAN,81.14,81.14,39.88,39.88,25.4,25.4,52.04,52.04,Medium,Medium,0.00722,0.89,0.2335,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2294,0.4457,0.3249,44.64,Market Risk,-7.4,8.81,0.397,58.8,53.8,50.8,48.8,41.2,0.5823,0.1923,0.0764,0.2434,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Onshore Wind,Onshore Wind,Renewable,Renewable,FAN,FAN,58.96,58.96,39.32,39.32,25.4,25.4,43.0,43.0,Medium,Medium,0.01443,0.578,0.1736,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2142,0.4537,0.3321,38.9,Policy Risk,-4.1,18.53,0.3113,72.4,66.8,63.2,60.8,27.6,0.5823,0.1923,0.0664,0.1835,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Offshore Wind,Offshore Wind,Renewable,Renewable,FAN,FAN,60.06,60.06,41.04,41.04,25.4,25.4,43.96,43.96,Medium,Medium,0.01443,0.578,0.1736,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2129,0.4569,0.3302,39.93,Policy Risk,-4.03,18.45,0.314,72.2,66.6,63.0,60.6,27.8,0.5823,0.1923,0.0675,0.1835,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Hydropower,Hydropower,Renewable,Renewable,ICLN,ICLN,71.66,71.66,38.96,38.96,25.4,25.4,47.97,47.97,Medium,Medium,0.00999,0.788,0.2065,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2246,0.4471,0.3282,41.85,Policy Risk,-6.12,12.39,0.3584,63.5,58.2,54.9,52.7,36.5,0.5823,0.1923,0.0719,0.2164,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Geothermal,Geothermal,Renewable,Renewable,ICLN,ICLN,71.22,71.22,37.76,37.76,25.4,25.4,47.44,47.44,Medium,Medium,0.00999,0.788,0.2065,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2256,0.4449,0.3296,41.24,Policy Risk,-6.2,12.6,0.3569,63.8,58.4,55.1,52.9,36.2,0.5823,0.1923,0.0713,0.2164,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Biomass,Biomass,Renewable,Renewable,ICLN,ICLN,75.18,75.18,38.68,38.68,25.4,25.4,49.3,49.3,Medium,Medium,0.00999,0.788,0.2065,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2249,0.4466,0.3285,42.53,Policy Risk,-6.77,11.97,0.3622,62.9,57.6,54.4,52.2,37.1,0.5823,0.1923,0.0734,0.2164,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Nuclear,Nuclear,Low Carbon,Low Carbon,URA,URA,100.0,100.0,43.88,43.88,25.4,25.4,60.78,60.78,Medium-High,Medium-High,0.00559,2.335,0.4534,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.316,0.4006,0.2834,56.38,Market Risk,-4.4,5.02,0.6419,53.1,50.0,48.1,46.9,46.9,0.5823,0.1923,0.0861,0.4633,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Natural Gas,Natural Gas,Fossil,Fossil,XLE,XLE,67.25,67.25,40.0,40.0,25.4,25.4,46.52,46.52,Medium,Medium,0.01085,-0.035,0.2125,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1932,0.4668,0.34,40.3,Policy Risk,-6.22,12.6,0.3603,63.7,58.4,55.1,52.9,36.3,0.5823,0.1923,0.0703,0.2224,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,40.92,40.92,25.4,25.4,47.32,47.32,Medium,Medium,0.01085,-0.035,0.2125,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1926,0.4685,0.3389,40.99,Policy Risk,-6.33,12.55,0.3625,63.5,58.2,55.0,52.8,36.5,0.5823,0.1923,0.0712,0.2224,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Oil,Oil,Fossil,Fossil,XLE,XLE,70.11,70.11,40.76,40.76,25.4,25.4,47.89,47.89,Medium,Medium,0.01085,-0.035,0.2125,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1927,0.4682,0.3391,41.21,Policy Risk,-6.68,12.08,0.3642,63.0,57.7,54.5,52.3,37.0,0.5823,0.1923,0.0718,0.2224,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Coal,Coal,Fossil,Fossil,XLE,XLE,69.01,69.01,47.8,47.8,25.4,25.4,49.56,49.56,Medium,Medium,0.01085,-0.035,0.2125,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1881,0.4811,0.3309,44.38,Policy Risk,-5.18,11.47,0.3689,62.2,57.0,53.7,51.6,37.8,0.5823,0.1923,0.0737,0.2224,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Green Hydrogen,Green Hydrogen,Low Carbon,Low Carbon,ICLN,ICLN,73.86,73.86,42.72,42.72,25.4,25.4,49.98,49.98,Medium,Medium,0.00999,0.788,0.2065,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2218,0.4541,0.3241,44.01,Policy Risk,-5.97,12.31,0.3641,63.2,58.0,54.7,52.5,36.8,0.5823,0.1923,0.0741,0.2164,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Battery Storage,Battery Storage,Grid Tech,Grid Tech,LIT,LIT,87.3,87.3,39.52,39.52,25.4,25.4,54.4,54.4,Medium,Medium,0.02258,1.183,0.2638,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.247,0.435,0.318,46.83,Market Risk,-7.57,26.69,0.4341,73.1,69.1,66.7,65.0,26.9,0.5823,0.1923,0.0791,0.2737,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Transmission Grid,Transmission Grid,Grid Tech,Grid Tech,ICLN,ICLN,73.2,73.2,40.72,40.72,25.4,25.4,49.12,49.12,Medium,Medium,0.00999,0.788,0.2065,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2233,0.4504,0.3263,42.97,Policy Risk,-6.15,12.14,0.3617,63.1,57.8,54.6,52.4,36.9,0.5823,0.1923,0.0732,0.2164,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Carbon Capture,Carbon Capture,Transition,Transition,ICLN,ICLN,78.26,78.26,44.12,44.12,25.4,25.4,52.16,52.16,Medium,Medium,0.00999,0.788,0.2065,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2208,0.4567,0.3226,45.62,Policy Risk,-6.54,11.47,0.3704,62.2,56.9,53.7,51.6,37.8,0.5823,0.1923,0.0766,0.2164,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Malaysia,Asia,Emerging,Energy Efficiency,Energy Efficiency,Demand Tech,Demand Tech,ICLN,ICLN,71.66,71.66,35.76,35.76,25.4,25.4,47.01,47.01,Medium,Medium,0.00999,0.788,0.2065,5.1055,5.1055,1.8341,64.5665,64.5665,2.9682,2.9682,57.6956,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2271,0.441,0.3319,40.47,Market Risk,-6.54,12.61,0.3557,63.8,58.5,55.2,52.9,36.2,0.5823,0.1923,0.0708,0.2164,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Solar PV,Solar PV,Renewable,Renewable,TAN,TAN,81.14,81.14,39.88,39.88,48.38,48.38,58.93,58.93,Medium-High,Medium-High,0.00722,0.89,0.2335,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1954,0.331,0.4736,51.97,Macro Risk,-6.96,2.97,0.4134,52.9,48.0,45.2,43.3,47.1,0.5395,0.2488,0.1113,0.2412,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Onshore Wind,Onshore Wind,Renewable,Renewable,FAN,FAN,58.96,58.96,39.32,39.32,48.38,48.38,49.89,49.89,Medium,Medium,0.01443,0.578,0.1736,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1819,0.3356,0.4825,47.26,Macro Risk,-2.63,13.08,0.3277,65.5,59.7,56.2,53.7,34.5,0.5395,0.2488,0.1013,0.1813,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Offshore Wind,Offshore Wind,Renewable,Renewable,FAN,FAN,60.06,60.06,41.04,41.04,48.38,48.38,50.85,50.85,Medium,Medium,0.01443,0.578,0.1736,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.181,0.339,0.4801,48.01,Macro Risk,-2.84,12.95,0.3304,65.2,59.5,56.0,53.6,34.8,0.5395,0.2488,0.1023,0.1813,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Hydropower,Hydropower,Renewable,Renewable,ICLN,ICLN,71.66,71.66,38.96,38.96,48.38,48.38,54.87,54.87,Medium,Medium,0.00999,0.788,0.2065,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1911,0.3313,0.4777,49.71,Macro Risk,-5.16,6.72,0.3748,57.1,51.8,48.6,46.5,42.9,0.5395,0.2488,0.1068,0.2142,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Geothermal,Geothermal,Renewable,Renewable,ICLN,ICLN,71.22,71.22,37.76,37.76,48.38,48.38,54.33,54.33,Medium,Medium,0.00999,0.788,0.2065,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1918,0.3289,0.4793,49.27,Macro Risk,-5.06,6.96,0.3733,57.4,52.1,48.9,46.8,42.6,0.5395,0.2488,0.1062,0.2142,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Biomass,Biomass,Renewable,Renewable,ICLN,ICLN,75.18,75.18,38.68,38.68,48.38,48.38,56.19,56.19,Medium-High,Medium-High,0.00999,0.788,0.2065,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1912,0.3307,0.478,50.29,Macro Risk,-5.9,6.25,0.3786,56.6,51.3,48.2,46.1,43.4,0.5395,0.2488,0.1083,0.2142,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Nuclear,Nuclear,Low Carbon,Low Carbon,URA,URA,100.0,100.0,43.88,43.88,48.38,48.38,67.68,67.68,Medium-High,Medium-High,0.00559,2.335,0.4534,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.2744,0.3045,0.421,61.17,Market Risk,-6.51,-1.12,0.6583,49.3,46.3,44.5,43.3,50.7,0.5395,0.2488,0.12,0.4611,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Natural Gas,Natural Gas,Fossil,Fossil,XLE,XLE,67.25,67.25,40.0,40.0,48.38,48.38,53.41,53.41,Medium,Medium,0.01085,-0.035,0.2125,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1635,0.3444,0.4921,48.58,Macro Risk,-4.83,6.99,0.3766,57.4,52.1,48.9,46.8,42.6,0.5395,0.2488,0.1052,0.2202,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,LNG,LNG,Fossil,Fossil,XLE,XLE,68.57,68.57,40.92,40.92,48.38,48.38,54.22,54.22,Medium,Medium,0.01085,-0.035,0.2125,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1631,0.3462,0.4908,49.1,Macro Risk,-5.12,6.91,0.379,57.2,52.0,48.9,46.8,42.8,0.5395,0.2488,0.1061,0.2202,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Oil,Oil,Fossil,Fossil,XLE,XLE,70.11,70.11,40.76,40.76,48.38,48.38,54.79,54.79,Medium,Medium,0.01085,-0.035,0.2125,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1631,0.3459,0.491,49.29,Macro Risk,-5.5,6.42,0.3806,56.7,51.5,48.3,46.2,43.3,0.5395,0.2488,0.1067,0.2202,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Coal,Coal,Fossil,Fossil,XLE,XLE,69.01,69.01,47.8,47.8,48.38,48.38,56.46,56.46,Medium-High,Medium-High,0.01085,-0.035,0.2125,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.1598,0.3593,0.4809,51.47,Macro Risk,-4.99,5.73,0.3854,55.9,50.8,47.7,45.6,44.1,0.5395,0.2488,0.1086,0.2202,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
Singapore,Asia,Advanced,Green Hydrogen,Green Hydrogen,Low Carbon,Low Carbon,ICLN,ICLN,73.86,73.86,42.72,42.72,48.38,48.38,56.87,56.87,Medium-High,Medium-High,0.00999,0.788,0.2065,4.388,4.388,2.3895,175.6139,175.6139,2.3087,2.3087,74.6376,no matched keyword,no matched keyword,0,World Bank API,Yahoo Finance chart API,GDELT 2.1 DOC API,OpenAI Chat Completions API,0.189,0.3385,0.4725,51.28,Macro Risk,-5.59,6.56,0.3805,56.8,51.6,48.5,46.4,43.2,0.5395,0.2488,0.109,0.2142,Country-calibrated proxy coefficients estimated from World Bank/WGI macro data and Yahoo Finance ETF volatility,,LLM call failed: HTTP Error 429: Too Many Requests,,
